USER8524,Browser7525,0,0,0,1,1,1,0,436,804,311,1,96,95,29,340,0,277,2,133527,656,34,8,0,1,436,804,311,1,96,95,29,340,277
USER8535,Browser7536,0,0,0,2,2,2,12738.5,5621.5,7274,2773.5,78.5,1665.5,702.5,1182.5,3955.5,56,377,22,83026,879,43.5,11,0,2,3913,4763,1379,51,1003,474,2356,3287,421
USER8546,Browser7547,0,0,0,2,2,2,1174.5,1492,1621,521,51.5,745,678,226,745.5,30,444.5,17,63139.5,654.5,38.5,10,0,2,1364,1765,662,57,644,581,138,773,599
USER8557,Browser7558,1,0,0,2,1,1,0,1614,2049.5,945.5,174,508.5,332.5,160.5,1105.5,151.5,404,19,120949.5,1083.5,40,9.5,0,2,5290,6498,1025,880,2163,1259,2484,3109,407
USER8568,Browser7569,1,0,0,1,1,1,1428,316,360,256,50,59,3,2,253,30,239,12,79044,788,50,8,0,1,316,360,256,50,59,3,2,253,239
USER8579,Browser7580,1,0,0,2,2,2,5083,1055,1262.5,473,74.5,486,396,96,563,53.5,398,20.5,86101.5,1215.5,46,11,0,2,1012,1262,599,77,399,306,71,697,500
USER8590,Browser7591,2,0,0,1,1,1,0,949,987,431,48,501,451,18,448,28,436,11,59623,574,30,15,0,1,949,987,431,48,501,451,18,448,436
USER8601,Browser7602,1,0,0,0,1,1,0,605,605,334,74,159,84,113,431,57,340,4,31472,488,28,12,0,1,605,605,334,74,159,84,113,431,340
USER8612,Browser7613,3,0,0,4,2,1,0,688.75,688.75,41.5,1,444.75,443.75,203.25,242.5,0,324.5,4.5,39269.5,439,35,11,0,4,936,936,153,1,567,566,258,370,401
USER8623,Browser7624,1,1,3.57,1,1,1,0,6314,6314,384,1,5908,5907,22,406,0,369,13,47235,550,39,16,0,1,6314,6314,384,1,5908,5907,22,406,369
USER8634,Browser7635,0,0,0,5,1,1,0,805.6,1195.6,420.4,60.2,273.4,183,112,531,39.2,379.6,13,138254.2,765.6,35.2,12,0,5,731,1429,403,61,312,213,66,448,404
USER8645,Browser7646,3,0,0,4,2,2,0,827,953.25,363,93.75,439.75,341.5,24.25,382,72.75,337,16,112268.75,960.75,41.25,11.25,0,4,1236,1480,659,144,418,346,49,667,392
USER8656,Browser7657,0,0,0,0,1,1,0,3400,3400,3037,125,363,238,1,3037,104,269,8,46882,1095,44,31,0,1,3400,3400,3037,125,363,238,1,3037,269
USER8667,Browser7668,1,0,0,1,1,1,1435,335,335,271,50,57,2,8,277,30,290,2,29037,352,30,10,0,1,335,335,271,50,57,2,8,277,290
USER8678,Browser7679,1,0,0,1,1,1,4641080,950,950,572,12,313,301,64,635,0,418,14,56805,708,46,8,0,1,950,950,572,12,313,301,64,635,418
USER8689,Browser7690,1,0,0,1,1,1,1489,372,372,316,48,56,2,1,314,29,310,3,32753,444,33,8,0,1,372,372,316,48,56,2,1,314,310
USER8700,Browser7701,1,0,0,1,1,1,0,505,505,391,49,84,35,31,421,29,377,6,42764,444,35,12,0,1,505,505,391,49,84,35,31,421,377
USER8711,Browser7712,0,0,0,1,1,1,0,425,445,364,50,55,5,6,368,29,348,14,63854,608,45,11,0,1,425,445,364,50,55,5,6,368,348
USER8722,Browser7723,8,1,0.08,9,5,2,0,1573.909091,1705.636364,29.09090909,1.454545455,921.2727273,919.3636364,619.7272727,644.6363636,0,355,11.45454545,46190.90909,546.3636364,36.63636364,10.63636364,0,11,1947,2251,30,3,983,981,969,993,399
USER8733,Browser7734,1,0,0,0,1,1,0,3013,3013,1045,415,1504,936,464,1390,395,303,6,55102,575,37,12,0,1,3013,3013,1045,415,1504,936,464,1390,303
USER8744,Browser7745,1,0,0,5,1,1,0,613,854.4,361.4,63.6,208.4,142.2,43.6,403.4,41.6,341.2,15,158518.2,784.8,38,10.4,0,5,996,3455,473,51,453,370,138,531,367
USER8755,Browser7756,1,0,0,5,1,1,0,613,854.4,361.4,63.6,208.4,142.2,43.6,403.4,41.6,341.2,15,158518.2,784.8,38,10.4,0,5,770,863,415,63,334,229,47,444,400
USER8766,Browser7767,1,0,0,1,1,1,5228,455,455,391,51,59,2,6,394,31,395,10,50450,572,42,12,0,1,455,455,391,51,59,2,6,394,395
USER8777,Browser7778,1,0,0,1,1,1,0,553,553,431,3,101,98,22,451,0,405,3,29228,321,29,10,0,1,821,821,724,4,101,98,23,745,405
USER8788,Browser7789,2,0,0,2,1,1,0,3774.5,3774.5,438.5,17,3299.5,3282.5,37.5,459.5,7,350,3.5,29806,365,27,11,0,2,6841,6841,618,33,6199,6198,43,624,444
USER8799,Browser7800,1,0,0,1,1,1,0,381,381,316,49,57,2,9,281,28,335,2,27383,337,27,8,0,1,381,382,316,50,57,2,9,281,335
USER8810,Browser7811,1,0,0,1,1,1,1635,560,560,449,50,57,2,55,497,30,446,3,31649,434,31,8,0,1,560,560,449,50,57,2,55,497,446
USER8821,Browser7822,1,1,2.97,1,1,1,0,629,629,432,1,191,190,5,436,0,421,6,62313,677,37,15,0,1,629,629,432,1,191,190,5,436,421
USER8832,Browser7833,1,0,0,1,1,1,0,568,568,341,46,156,44,72,411,23,362,4,41489,421,36,11,0,1,568,568,341,46,156,44,72,411,362
USER8843,Browser7844,2,0,0,2,1,1,0,330,330,262.5,50,53,2.5,15.5,268.5,29,273.5,4.5,38582,399.5,31.5,9.5,0,2,331,331,264,50,54,3,17,273,283
USER8854,Browser7855,5,0,0,3,1,1,0,604.8333333,653.3333333,331.1666667,60.16666667,163.1666667,100.8333333,107.3333333,427,40.66666667,299.6666667,2.833333333,32011.5,365.3333333,29.33333333,9.833333333,0,6,808,808,428,59,229,170,144,530,386
USER8865,Browser7866,7,0,0,8,1,1,0,665.75,1537.625,24.75,558.625,580.25,20.75,61.75,81,536.875,376.125,21.125,75164.625,1073.125,47.625,11.75,0,8,703,1253,28,576,634,35,61,81,415
USER8876,Browser7877,2,0,0,2,1,1,0,932.5,1050,563.5,124.5,255.5,129,113.5,675,103,550,6.5,41273.5,512.5,32,11.5,0,2,1083,1318,740,126,259,134,143,822,751
USER8887,Browser7888,1,0,0,1,1,1,0,1758,4015,609,418,766,345,383,987,396,321,6,45030,377,31,8,0,1,1758,4015,609,418,766,345,383,987,321
USER8898,Browser7899,0,0,0,1,1,1,0,684,1210,413,62,205,142,60,463,38,370,2,134329,728,32,12,0,1,762,1210,446,62,217,155,95,532,469
USER8909,Browser7910,1,0,0,1,1,1,0,1483,1483,22,710,1376,666,84,102,688,371,2,29605,365,27,11,0,1,1483,1483,22,710,1376,666,84,102,371
USER8920,Browser7921,4,0,0,4,4,2,1819.5,490.25,554.5,411.5,51,58,2,21.5,399,30,401.75,8.5,78035.75,594.5,37.75,11.75,0,4,469,469,401,51,58,2,8,406,413
USER8931,Browser7932,0,0,0,0,1,1,0,1022,1022,598,110,405,283,19,613,89,424,9,68517,812,35,16,0,1,1022,1022,598,110,405,283,19,613,424
USER8942,Browser7943,0,0,0,0,1,1,0,856.75,2649.5,516,136.5,220.75,82.5,120.75,624,115.75,412.75,20.75,70956,1257,42.75,12,0,4,918,2601,559,165,287,115,97,617,417
USER8953,Browser7954,8,0,0,9,1,1,0,405.7272727,412.0909091,339.8181818,49.81818182,55.81818182,5.181818182,10.90909091,334.9090909,30,339.7272727,7.181818182,48644.27273,454.5454545,35.27272727,10.36363636,0,11,460,460,394,51,57,5,16,390,378
USER8964,Browser7965,3,0,0,3,2,2,0,1632.333333,1698,484.3333333,79.66666667,683.6666667,593,462.3333333,946.3333333,57.33333333,429,26,76054,1051,47.33333333,11,0,3,2294,2639,1445,89,467,382,128,1909,451
USER8975,Browser7976,1,0,0,1,1,1,0,673,673,432,59,185,126,55,486,37,436,20,53550,669,40,14,0,1,681,681,432,62,220,158,82,486,436
USER8986,Browser7987,5,0,0,0,1,1,0,568,568,421,1,131,130,15,432,0,375,7,40612,393,36,11,0,1,695,695,421,1,166,165,31,432,422
USER8997,Browser7998,1,0,0,2,1,1,0,3170.5,3587.5,1353,578,1815,1236.5,2.5,1346.5,557.5,361,19.5,138876.5,754.5,46.5,11,0,2,1568,2402,872,240,760,520,42,906,403
USER9008,Browser8009,1,0,0,0,1,1,0,658,658,277,63,165,101,217,217,44,289,4,29837,489,28,11,0,1,658,658,277,63,165,101,217,217,289
USER9019,Browser8020,1,0,0,1,1,1,0,691,691,282,148,279,128,100,351,127,261,2,29275,386,28,8,0,1,691,691,282,148,279,128,100,351,261
USER9030,Browser8031,1,0,0,1,1,1,0,762,762,488,71,150,79,124,612,46,493,3,33963,620,26,30,0,1,762,762,488,71,150,79,124,612,493
USER9041,Browser8042,0,0,0,3,2,2,0,750,1062.666667,402.6666667,80.66666667,327.3333333,245.3333333,20.33333333,420,58.66666667,317.3333333,13.33333333,120459.3333,764.3333333,39.66666667,12.33333333,0,3,1286,1555,448,84,774,692,84,510,395
USER9052,Browser8053,0,0,0,2,1,1,0,1437,1532,533.5,67.5,412.5,339.5,491.5,1021.5,44.5,378.5,29,98892,1357.5,50.5,11.5,0,2,1932,2122,590,72,427,348,944,1529,391
USER9063,Browser8064,1,0,0,1,1,1,0,2078,2078,344,109,688,563,1047,1375,88,360,2,24934,192,27,4,0,1,2078,2078,344,109,688,563,1047,1375,360
USER9074,Browser8075,1,0,0,1,1,1,2680,1842,1842,468,83,1229,1103,146,610,63,273,5,30008,333,30,10,0,1,1842,1842,468,83,1229,1103,146,610,273
USER9085,Browser8086,0,0,0,2,1,1,84570.5,2166,3506,434.5,181,1488,1137,243.5,674.5,154.5,392.5,8.5,133141.5,727.5,30.5,10.5,0,2,2855,3832,506,305,2346,2033,341,846,401
USER9096,Browser8097,0,0,0,2,1,1,0,837.5,881,442.5,66.5,359.5,278,36.5,478,45.5,389.5,26,82393.5,1314,49.5,11,0,2,843,919,454,71,378,286,61,491,405
USER9107,Browser8108,8,0,0,7,5,2,145190.3333,411,416.3333333,345.5555556,51.66666667,55.77777778,2.222222222,10.55555556,349,31.66666667,330.8888889,7.777777778,48521.33333,520.1111111,38.33333333,9.555555556,0,9,455,455,396,51,56,2,13,399,358
USER9118,Browser8119,0,0,0,5,1,1,0,687.6,984.2,430.4,76.4,220,139.4,37.6,467.4,56,363.4,16.8,146211.8,819.4,38.4,11.6,0,5,713,1077,442,74,248,171,44,466,407
USER9129,Browser8130,1,0,0,0,1,1,0,2611,2611,1743,60,469,58,399,1904,36,1742,3,30981,394,29,8,0,1,2611,2611,1743,60,469,58,399,1904,1742
USER9140,Browser8141,1,0,0,1,1,1,0,583,583,489,51,89,35,5,493,29,475,12,53638,719,41,11,0,1,583,583,489,51,89,35,5,493,475
USER9151,Browser8152,2,0,0,2,1,1,0,1037,1076,508.5,69,504.5,434.5,24.5,532.5,49.5,487.5,30,88671,1388.5,52.5,12,0,2,808,942,420,69,365,301,61,480,409
USER9162,Browser8163,8,0,0,1,1,1,0,786,786,381,57,330,272,76,454,36,394,16,62238,599,48,12,0,1,786,786,381,57,330,272,76,454,394
USER9173,Browser8174,0,0,0,2,1,1,0,686,3677,358.5,42.5,297.5,209,30,387.5,21.5,289,6.5,95698,622,31,12.5,0,2,2467,3080,627,54,1808,1616,154,658,555
USER9184,Browser8185,0,0,0,2,1,1,0,686,3677,358.5,42.5,297.5,209,30,387.5,21.5,289,6.5,95698,622,31,12.5,0,2,734,6520,367,44,371,326,47,413,299
USER9195,Browser8196,1,0,0,1,1,1,7689,471,3740,337,50,58,5,77,413,29,356,4,30386,402,28,11,0,1,471,3740,337,50,58,5,77,413,356
USER9206,Browser8207,6,0,0,2,1,1,0,562,1110.5,326,69.5,230,156.5,6.5,312,47.5,277.5,8.5,105524,730,34,12,0,2,2991,4086,354,2374,2703,329,283,337,2136
USER9217,Browser8218,1,0,0,1,1,1,0,697,697,427,1,265,264,6,429,0,399,5,31964,521,30,14,0,1,697,697,427,1,265,264,6,429,399
USER9228,Browser8229,1,0,0,1,1,1,0,1444,1444,543,63,879,816,22,564,43,278,2,28198,306,27,8,0,1,1444,1444,543,63,879,816,22,564,278
USER9239,Browser8240,2,0,0,2,1,1,262607,373,373,315.5,50.5,57,3.5,1.5,307,30,301,9.5,61702.5,447.5,41,11,0,2,396,396,344,51,62,5,2,327,311
USER9250,Browser8251,2,0,0,1,1,1,95570,344.5,344.5,282.5,50.5,55,2,8,288.5,30,280.5,2.5,35845.5,477,35,10,0,2,370,370,308,51,56,2,9,313,305
USER9261,Browser8262,0,0,0,1,1,1,0,792,835,6,1,647,645,140,137,0,366,17,70809,852,40,13,0,1,792,832,6,3,665,645,101,106,463
USER9272,Browser8273,1,0,0,0,1,1,0,495,495,266,56,213,154,17,283,33,283,5,33644,427,31,14,0,1,495,495,266,56,213,154,17,283,283
USER9283,Browser8284,1,0,0,0,1,1,0,1048,1356,24,1,899,898,125,149,0,325,8,59298,543,40,8,0,1,1048,1356,24,1,899,898,125,149,325
USER9294,Browser8295,4,0,0,2,2,2,0,802,1010,95.5,1,605.5,604.5,102,197,0,277.5,17.5,62087,970.5,42.5,11.5,0,2,976,1169,130,1,845,844,55,175,339
USER9305,Browser8306,1,0,0,1,1,1,0,958,1229,655,161,276,109,25,680,142,253,12,72964,805,47,8,0,1,958,1229,655,161,276,109,25,680,253
USER9316,Browser8317,2,0,0,2,1,1,0,393,422.5,296,51,56,2,42,331,30,301.5,4,47579.5,331.5,32,8,0,2,454,513,329,53,58,2,68,388,322
USER9327,Browser8328,1,0,0,1,1,1,1387,309,309,241,51,61,5,8,242,30,262,2,29238,305,31,8,0,1,309,309,241,51,61,5,8,242,262
USER9338,Browser8339,0,0,0,0,1,1,0,446,446,326,1,69,68,52,368,0,350,2,28673,351,28,10,0,1,890,890,358,1,522,521,52,368,350
USER9349,Browser8350,1,0,0,1,1,1,0,3673,3673,335,1,167,83,3172,3502,0,336,4,30944,404,28,12,0,1,3673,3673,335,1,167,83,3172,3502,336
USER9360,Browser8361,1,0,0,1,1,1,1345,245,245,186,50,58,2,1,184,29,190,6,41035,367,38,8,0,1,245,245,186,50,58,2,1,184,190
USER9371,Browser8372,0,0,0,1,1,1,0,1099,2048,302,103,580,470,216,481,78,280,2,134411,734,32,12,0,1,876,2048,465,86,230,162,180,530,420
USER9382,Browser8383,2,0,0,2,1,1,223322.5,389.5,439,302.5,56.5,62.5,2,25.5,326,34,287,10,70776.5,795,45.5,8,0,2,411,465,339,58,64,2,42,346,323
USER9393,Browser8394,1,0,0,1,1,1,747639,304,328,231,53,67,2,7,233,32,251,2,30322,324,30,8,0,1,304,328,231,53,67,2,7,233,251
USER9404,Browser8405,1,0,0,1,1,1,0,476,476,343,62,115,49,19,355,41,342,4,41188,356,28,8,0,1,476,476,343,62,115,49,19,355,342
USER9415,Browser8416,0,0,0,1,1,1,0,721,2072,404,118,316,197,2,402,96,299,2,133823,734,32,12,0,1,849,2072,499,118,349,239,2,497,457
USER9426,Browser8427,0,0,0,1,1,1,0,721,721,364,277,304,28,54,410,257,349,3,39580,478,33,12,0,1,721,721,364,277,304,28,54,410,349
USER9437,Browser8438,2,0,0,1,1,1,0,880,1038,509,76,352,270,20,528,53,516,13,65834,545,34,12,0,1,880,1038,509,76,352,270,20,528,516
USER9448,Browser8449,1,0,0,1,1,1,0,1184,1184,810,133,241,108,132,939,113,347,4,32184,497,33,12,0,1,1184,1184,810,133,241,108,132,939,347
USER9459,Browser8460,0,0,0,3,3,3,3261,853,1053.333333,411,59.33333333,337.6666667,276.3333333,105,515.3333333,37.66666667,400,23.66666667,84335.33333,1022.666667,42,10,0,3,877,877,419,62,346,283,113,531,408
USER9470,Browser8471,1,0,0,1,1,1,2322,1135,1233,312,53,87,28,737,326,30,290,8,74940,881,45,8,0,1,1135,1233,312,53,87,28,737,326,290
USER9481,Browser8482,0,0,0,0,1,1,0,6569,6635,762,80,5789,5692,18,778,59,572,20,90278,684,42,14,0,1,6569,6635,762,80,5789,5692,18,778,572
USER9492,Browser8493,1,0,0,1,1,1,0,643,643,405,67,130,61,108,499,47,411,7,59062,610,42,8,0,1,643,643,405,67,130,61,108,499,411
USER9503,Browser8504,2,0,0,1,1,1,0,930,930,133,526.5,724,197.5,73,205,504,270,2,28391,396,28.5,10,0,2,968,968,133,534,730,196,77,218,335
USER9514,Browser8515,1,0,0,1,1,1,0,9898,12731,104,1,7688,7687,2107,2201,0,393,27,78452,1291,46,8,0,1,1636,1636,278,1,763,738,62,922,393
USER9525,Browser8526,1,0,0,0,1,1,0,643,643,583,53,60,2,1,579,29,584,4,32095,491,28,12,0,1,643,643,583,53,60,2,1,579,584
USER9536,Browser8537,1,0,0,0,1,1,0,617,617,302,81,136,50,179,480,60,336,4,30607,426,26,12,0,1,617,617,302,81,136,50,179,480,336
USER9547,Browser8548,1,0,0,1,1,1,1491,362,402,298,53,60,2,4,300,30,298,3,40270,496,33,8,0,1,362,402,298,53,60,2,4,300,298
USER9558,Browser8559,1,0,0,1,1,1,1666958,286,347,212,54,61,2,14,225,33,224,6,50769,549,39,8,0,1,286,347,212,54,61,2,14,225,224
USER9569,Browser8570,1,0,0,1,1,1,1506,397,397,339,49,56,3,3,341,30,340,6,42755,416,37,11,0,1,397,397,339,49,56,3,3,341,340
USER9580,Browser8581,1,0,0,1,1,1,0,626,626,361,2,232,230,33,390,0,342,5,36060,511,33,13,0,1,758,758,420,2,332,331,33,446,417
USER9591,Browser8592,1,0,0,1,1,1,1502,375,411,293,52,68,9,15,304,31,291,3,38383,493,31,8,0,1,375,411,293,52,68,9,15,304,291
USER9602,Browser8603,0,0,0,2,1,1,0,1453,1529,369.5,136.5,914,771,169.5,538,116.5,308,19.5,69901.5,894.5,47.5,9.5,0,2,1487,1639,373,158,1036,873,329,694,326
USER9613,Browser8614,1,0,0,2,1,1,0,872,1471.5,387.5,77,432.5,307,51,413.5,55.5,283,8,103245.5,950,43,11,0,2,1012,1505,460,84,598,525,96,445,284
USER9624,Browser8625,2,0,0,3,1,1,1189687.333,694,912.6666667,348,2,339.3333333,336.6666667,6.333333333,354,0,317.6666667,10,92095.66667,1031.666667,46.33333333,11,0,3,755,918,387,2,334,332,42,449,395
USER9635,Browser8636,3,0,0,4,4,4,0,834,1042,357.5,6,428.75,420.5,48.25,404.75,0,352.75,13.75,96431.5,797.75,44.5,11,0,4,828,927,374,7,459,443,53,426,382
USER9646,Browser8647,0,0,0,6,3,3,0,1890.5,2443.166667,414,66.33333333,1070,530,406,780.8333333,43.83333333,327,12.16666667,92325.5,797.8333333,37,11.5,0,6,1948,2826,507,64,1160,391,501,872,488
USER9657,Browser8658,1,0,0,1,1,1,1571,454,499,314,57,64,3,77,385,39,289,8,70816,876,45,8,0,1,454,499,314,57,64,3,77,385,289
USER9668,Browser8669,1,0,0,1,1,1,0,844,844,471,156,286,128,87,487,131,314,11,33630,492,33,8,0,1,925,2185,471,156,406,278,87,487,321
USER9679,Browser8680,1,0,0,4,1,1,0,1186,1445,862.75,101,297,194.5,26.5,888.5,75.5,784.75,12.5,145049,791,37,12.5,0,4,945,1232,679,69,412,261,37,720,532
USER9690,Browser8691,1,0,0,0,1,1,0,831,831,516,201,295,85,21,536,179,540,26,116733,904,44,10,0,1,831,831,516,201,295,85,21,536,540
USER9701,Browser8702,1,1,0.08,2,1,1,0,673.5,755.5,451.5,1.5,205.5,204,17.5,469,0,351.5,11,43741,610,33.5,13,0,2,715,796,506,2,206,205,30,511,387
USER9712,Browser8713,2,0,0,2,3,1,0,737,866,507.6666667,103.3333333,214.6666667,110.3333333,14.66666667,517.6666667,82.66666667,390.3333333,10,50308,727.3333333,41,11,0,3,855,1038,634,114,238,136,38,645,413
USER9723,Browser8724,0,0,0,1,1,1,1809,495,742,349,53,106,49,40,388,31,354,13,52896,515,43,12,0,1,495,742,349,53,106,49,40,388,354
USER9734,Browser8735,1,0,0,1,1,1,1557,439,476,379,49,56,2,5,381,31,373,3,39327,525,33,8,0,1,439,476,379,49,56,2,5,381,373
USER9745,Browser8746,0,0,0,2,1,1,0,622,834,289,73.5,298,224,35,317.5,25.5,317,8,101741,930.5,43,11,0,2,829,1146,441,47,407,360,56,500,433
USER9756,Browser8757,0,0,0,2,2,2,0,618,775,336.5,48,222.5,172,59.5,376.5,26.5,329.5,9.5,104646.5,691,34,9.5,0,2,693,776,368,51,263,209,62,408,369
USER9767,Browser8768,1,0,0,1,1,1,0,1162,1730,493,9,423,414,247,724,0,454,16,71252,1622,56,14,0,1,1162,1730,532,9,423,414,247,724,473
USER9778,Browser8779,1,0,0,1,1,1,0,632,753,408,58,108,50,116,503,38,411,25,82501,696,48,12,0,1,632,753,408,58,108,50,116,503,411
USER9789,Browser8790,1,0,0,1,1,1,503680,372,372,282,52,61,2,30,308,31,302,3,30851,433,31,11,0,1,372,372,282,52,61,2,30,308,302
USER9800,Browser8801,2,0,0,1,1,1,0,5300,5300,4,1828,3212,1384,2085,2088,1807,329,3,29555,362,32,11,0,1,5300,5300,4,1828,3212,1384,2085,2088,329
USER9811,Browser8812,1,0,0,1,1,1,0,994,1147,430,93,179,86,383,801,72,343,9,40069,371,34,7,0,1,994,1147,430,93,179,86,383,801,343
USER9822,Browser8823,3,0,0,3,3,3,31313.5,381,417.5,300.5,50,56.5,2.75,25,322.25,29.5,290.75,7,50355.25,475.5,35.5,10.75,0,4,470,491,413,51,57,3,14,411,396
USER9833,Browser8834,0,0,0,1,1,1,0,543,1079,350,41,138,96,56,394,20,341,2,133334,655,32,8,0,1,815,1261,413,181,338,155,292,694,415
USER9844,Browser8845,6,1,0.08,11,7,4,0,777.7272727,841.4545455,553,99.09090909,188.6363636,89.54545455,36.63636364,588.9090909,78.18181818,467.0909091,15.09090909,55698.18182,707.1818182,40,13,0,11,789,937,577,96,192,92,32,602,509
USER9855,Browser8856,1,0,0,1,1,1,181373,350,1257,281,51,59,3,11,289,31,267,8,74669,880,44,8,0,1,350,1257,281,51,59,3,11,289,267
USER9866,Browser8867,2,0,0,2,2,2,600180.5,464,464,386,49,55,2.5,24,394,28.5,366.5,14.5,69629,789.5,47.5,15.5,0,2,594,826,450,52,58,3,33,539,435
USER9877,Browser8878,13,0,0,18,8,4,0,582.8888889,2342.055556,337.7222222,93.11111111,158.2222222,60.5,87.55555556,392.7777778,67.61111111,358.4444444,18.44444444,45661.77778,640.3888889,34.22222222,10.55555556,0,18,597,2862,391,87,168,58,68,430,395
USER9888,Browser8889,0,0,0,1,1,1,0,871,871,328,114,155,41,389,717,92,422,3,35360,474,42,12,0,1,871,871,328,114,155,41,389,717,422
USER9899,Browser8900,2,0,0,3,2,2,33925,689,831.6666667,321.3333333,49.66666667,293.3333333,237.3333333,75.33333333,395.6666667,28.33333333,317,12,93941.66667,645.6666667,34,10.66666667,0,3,936,1051,449,52,374,319,117,523,430
USER9910,Browser8911,1,0,0,0,1,1,0,522,522,327,68,136,62,59,384,46,331,4,31369,457,24,11,0,1,522,522,327,68,136,62,59,384,331
USER9921,Browser8922,0,0,0,0,1,1,0,1046,1046,274,1,717,715,51,309,0,235,7,48888,591,32,13,0,1,1046,1046,415,299,717,715,253,598,391
USER9932,Browser8933,1,0,0,1,1,1,0,1155,1434,14,1,678,677,464,463,0,330,16,72079,693,44,11,0,1,1155,2970,35,2,678,677,464,463,425
USER9943,Browser8944,0,0,0,1,1,1,59259,1501,1990,594,149,598,441,310,903,129,337,12,131946,734,31,11,0,1,1501,1990,594,149,598,441,310,903,337
USER9954,Browser8955,1,0,0,1,1,1,1561,421,462,350,53,63,3,9,353,33,332,12,71715,775,50,8,0,1,421,462,350,53,63,3,9,353,332
USER9965,Browser8966,1,0,0,1,1,1,79910,464,464,362,50,58,2,45,404,30,359,6,39229,502,31,11,0,1,464,464,362,50,58,2,45,404,359
USER9976,Browser8977,2,0,0,1,1,1,0,775,825,387,67,381,312,7,393,46,307,13,64864,545,34,12,0,1,1059,1076,519,87,381,312,11,528,409
USER9987,Browser8988,1,0,0,1,1,1,0,2566,3128,247,1,2184,2183,136,383,0,288,10,70135,751,44,8,0,1,2566,3128,247,1,2184,2183,136,383,288
USER9998,Browser8999,1,0,0,1,1,1,0,706,706,394,52,306,253,6,377,31,365,16,56097,558,48,12,0,1,706,706,394,52,306,253,6,377,365
USER10009,Browser9010,17,0,0,17,12,3,0,867.3,1209.2,499.7,153.9,260.45,105.45,107.65,593.9,133.4,351.9,7.05,50366.4,670.35,36.15,10.65,0,20,972,1390,611,140,258,121,131,721,403
USER10020,Browser9021,0,0,0,8,4,4,0,1044.555556,1123.333333,458.3333333,63.66666667,563.2222222,486.3333333,23.44444444,481.3333333,43,445.6666667,18.44444444,106650.7778,906.1111111,42.77777778,11.55555556,0,9,898,1096,469,65,346,280,42,478,469
USER10031,Browser9032,1,1,0.05,1,1,1,1728,390,390,284,50,70,14,37,306,30,264,12,58756,567,45,10,0,1,390,390,284,50,70,14,37,306,264
USER10042,Browser9043,0,0,0,1,1,1,0,410,438,322,50,77,2,12,331,30,323,7,37834,411,35,11,0,1,440,440,377,55,77,2,12,377,365
USER10053,Browser9054,1,0,0,1,1,1,0,820,820,637,131,174,43,9,563,109,524,16,66462,1163,40,12,0,1,820,820,637,131,174,43,9,563,524
USER10064,Browser9065,0,0,0,5,1,1,0,728.2,1012.4,527.8,46,166.6,73.6,34.2,560.8,24.8,476.6,14.8,158770.2,839.4,35.6,12.2,0,5,742,1000,584,48,194,71,59,642,579
USER10075,Browser9076,1,0,0,1,1,1,0,318,318,259,52,54,2,6,262,30,279,2,27317,315,28,8,0,1,318,318,259,52,54,2,6,262,279
USER10086,Browser9087,1,0,0,1,1,1,0,2581,2581,604,1,1701,1700,276,880,0,301,4,30060,385,29,10,0,1,2581,2581,604,1,1701,1700,276,880,301
USER10097,Browser9098,0,0,0,1,1,1,1485,366,366,305,52,60,2,2,304,30,307,12,42959,627,38,13,0,1,366,366,305,52,60,2,2,304,307
USER10108,Browser9109,1,0,0,1,1,1,0,3031,3031,441,785,2219,1417,369,794,766,418,6,54880,596,36,14,0,1,3031,3031,441,785,2219,1417,369,794,418
USER10119,Browser9120,2,0,0,2,1,1,0,694,749.5,34,300,610,310,50.5,83.5,288,363.5,8,43548,460,35,10.5,0,2,875,986,65,599,773,446,63,102,378
USER10130,Browser9131,1,0,0,0,1,1,0,727,727,431,73,138,60,159,588,52,399,4,30703,447,26,11,0,1,727,727,431,73,138,60,159,588,399
USER10141,Browser9142,1,0,0,0,1,1,0,640,640,47,388,452,64,142,189,367,337,4,30771,407,28,11,0,1,640,640,47,388,452,64,142,189,337
USER10152,Browser9153,1,1,0.05,0,1,1,0,704,972,344,1,160,159,201,544,0,262,6,38676,435,31,10,0,1,704,972,344,1,160,159,201,544,262
USER10163,Browser9164,2,1,2.44,0,1,1,0,899,899,32,2,798,796,68,98,0,556,9,43346,533,34,16,0,1,899,899,65,3,798,796,68,98,556
USER10174,Browser9175,0,0,0,2,1,1,0,620,1056,391.5,50,175.5,123.5,53.5,426.5,26.5,376.5,20,159831.5,892,40,10.5,0,2,689,1156,469,51,215,163,88,533,454
USER10185,Browser9186,1,0,0,2,2,2,0,1322,2614.5,341.5,70,928.5,857,52.5,377.5,48.5,282,8,103914.5,963,43,11.5,0,2,1073,2966,508,72,424,358,67,550,364
USER10196,Browser9197,0,0,0,8,2,2,0,1157.75,1586.25,549.25,94.5,477.25,300.125,131,677.75,72.875,425.125,22.125,127750.625,941,41.125,11.5,0,8,1345,1546,595,81,605,390,145,738,481
USER10207,Browser9208,0,0,0,2,1,1,38769,1078.5,1719,553,70.5,289,216.5,237.5,789.5,47,361.5,13,102256,699,32.5,9.5,0,2,1289,1827,1040,72,374,302,336,1050,391
USER10218,Browser9219,4,0,0,0,1,1,0,1119,1119,764,117,274,157,81,813,97,470,32,72698,1569,49,11,0,1,1119,1119,764,117,274,157,81,813,470
